,date,year,prep
12287,2003-12-08,2003,배 영해 미안해 그만 화 풀어 알찌 따랑
12288,2003-12-08,2003,이석 한양대 합격 하게 해주세요
12289,2003-12-08,2003,재포 
12290,2003-12-08,2003,최우람 왔다 감 강릉고 학년 반 빨간 돼지
12291,2003-12-08,2003,이재호 왔다 감 강릉고 학년 반 미치 미치
12292,2003-12-09,2003,임세훈 대전 사는 세훈 새로운 사랑 찾아 떠나네요
12293,2003-12-09,2003,성 정미 즐거운 밤 되세요
12294,2003-12-09,2003,
12295,2003-12-09,2003,lee 해외 여행 가게 되어 디카 장만 하려는데 머 좋겠소
12296,2003-12-09,2003,Vv 그 유명한 쿠키닷컴 구료
12297,2003-12-09,2003,십팔 오랜 보니 스크롤 내려가
12298,2003-12-09,2003,김병준 밑 리플 달지마 야호
12299,2003-12-09,2003,볼빵 성지순례 기념
12300,2003-12-09,2003,처음 들름 진정한 성지 구료
12301,2003-12-09,2003,바지 밑
12302,2003-12-09,2003,노란 돌 성지순례 아직 리플 올라가네요 뜨는데 걸렸음
12303,2003-12-10,2003,으 짜까 고구마 장사 느므느므 힘 이드 달아서 후우 ｙ
12304,2003-12-10,2003,으 짜까 고구마 장사 되면 씩 받아가셔요 ノ
12305,2003-12-10,2003,오늘 출첵
12306,2003-12-10,2003,월일 새벽 여친 이랑 헤어지고 솔로 부대 입성 해야 긌 여기는 춘천
12307,2003-12-10,2003,씨발 군입대 개월 남기고 아무 하고
12308,2003-12-10,2003,에취 드뎌 이군 v
12309,2003-12-10,2003,Cow 아드뎌 여친 생겼다 일이 째 기념일 작성
12310,2003-12-10,2003,성지순례 도장 쾅
12311,2003-12-10,2003,가을 처음 보고 한참 웃 엇 던 기억 잇는데 아직 건재 하는구려 본인 성지순례 동참 하고 가오
12312,2003-12-10,2003,스타일 러쉬 성지순례 동참 아아 외롭다 얼어 죽것네
12313,2003-12-10,2003,난나 그래서
12314,2003-12-10,2003,아오 아우 PM
12315,2003-12-11,2003,아직 리플 있다니
12316,2003-12-11,2003,흠 이왕 온거 리플 달 가야겠군 am
12317,2003-12-11,2003,역시 리플
12318,2003-12-11,2003,신 태양 와서 읽어 봐야지 모래 시험 인데 공부 하고
12319,2003-12-11,2003,주노 오늘 시간 후 시험 인데 공 부안 하고 성지순례 대략 좆 타가 좆치 않 타 목요일 am
12320,2003-12-11,2003,솔로 부대 역적 올 겨울 탈영 시켜줄 참한 여자 찾습니다 없어여
12321,2003-12-11,2003,달 보오 am
12322,2003-12-11,2003,바다 음 리플 뜨는데만 걸리오 인터넷 꼬린거
12323,2003-12-11,2003,쓰 업 순위 권 냐 하하 핳
12324,2003-12-11,2003,잎사귀 오랜 다시구려 옜 추억 새록새록 피어 오르는구려
12325,2003-12-11,2003,재학 인터넷 뉴스 소 보고 왓 는데 리플 개수 이네 DC 만세
12326,2003-12-11,2003,HS 승화 그동안 행복했다 고마워 모자란 있어줘서 욕심 내자 발짝 물러 지만 너 영원히 있었으면 좋겠다 아주 가까운 사이 너 잃고 싶지 않다 사랑 진심 이야 자주 연락 하고 시간 는데로 얼굴 보고 그러자 그만 하고 알았지 그러자
12327,2003-12-12,2003,솔로 부대 역적 올 겨울 탈영 시켜줄 참한 여자 찾습니다 없어여
12328,2003-12-12,2003,초햏길 오늘 드뎌 성지순례
12329,2003-12-12,2003,흘 대단한다
12330,2003-12-12,2003,당신 성지순례 동참 합니다
12331,2003-12-12,2003,알바 전설 께 속 된다
12332,2003-12-12,2003,딸기 우유 리플 도대체 몇개
12333,2003-12-12,2003,쀍또깡 감동 리플 성지순례 해보아 쏘아 직 도안 팔렸다면 에게로
12334,2003-12-13,2003,장사 장 하영아
12335,2003-12-13,2003,장사 장 해라
12336,2003-12-13,2003,컴터 다운 되는구려 아햏햏
12337,2003-12-13,2003,하드웨어 성능 검사 딱
12338,2003-12-13,2003,조세 리플 다느라 수고 했다
12339,2003-12-13,2003,힘들게 읽었다 꼬진 컴 힘들게 읽었다 쿠키 먹을래 홈칠꼬
12340,2003-12-13,2003,사오정 무슨 소리 쥐
12341,2003-12-13,2003,탐슨 가젤 명일 때 리플 남겨 봤는데 탐슨가젤 이랑 이름 성지 돌아와 보니 감회 새롭소 내일 복 받으시오
12342,2003-12-14,2003,숫 사자 쿠키닷컴 적수 신화 계속 된다 쭈욱
12343,2003-12-14,2003,차력 지내지 요즘 가끔 생각
12344,2003-12-14,2003,햏사세 니 게맛 아오 니 쿠키 아오 손발 리 멍해지고 대략 정신 오그라지오 손발 리 오그라지고 대략 정신 멍해지오 스꾸임 옥탑방 무뇌충 레볼루션 스페셜 무뇌충 빠순이 삐 약 소리 초음파 압박 레볼루션
12345,2003-12-14,2003,먹물 로딩 시간
12346,2003-12-14,2003,성지순례 보려고 램 사서 끼웠소이다 램 으로는 도저히 볼거 같았소 슬픈 현실 그래도 성지순례 계속 쭉
12347,2003-12-14,2003,성지순례 이름 현철 이라 하오 지영 에게 귀 자고 말 하고싶소 그런데 자신 없소 대략 즐 에게 용기 시오
12348,2003-12-14,2003,아구 구 하기 시러
12349,2003-12-14,2003,국밥 위원장 음 그 유명 쿠키닷컴 이로 솔로 부대 보단 조금 떨어진지는듯
12350,2003-12-15,2003,지영 용기 없는 남자 남자 아니당
12351,2003-12-15,2003,jacks
12352,2003-12-15,2003,볕태 하아하아
12353,2003-12-15,2003,무한 햏 력 성지순례 왔다 갑니다 __ 역시 엄청난 리플 압봙
12354,2003-12-15,2003,우하하 흐흐 성지순례
12355,2003-12-15,2003,짱구 엄마 근데 쿠키 팔렸나요 우리 아들 무척 탐 던 물건 인데 크리스마스 배송 가능한지
12356,2003-12-16,2003,아멘 아멘
12357,2003-12-16,2003,까만 이불 드뎌 성지순례 TT 대략 강동희
12358,2003-12-16,2003,전주 햏 성지순례 시각 오전
12359,2003-12-16,2003,멘소래담 로숀 한밭대 전기 전자 들어가게 해주세요
12360,2003-12-16,2003,dori 로딩 압박 깨 치고 연히 나라
12361,2003-12-16,2003,흠 쿠키닷컴 인터넷 속도 측정 위해 일부 조작 했다 발언 파문
12362,2003-12-16,2003,GBM 앗 탐슨햏
12363,2003-12-16,2003,LED 오늘 그녀 에게 차였다 예상 하고 있었다하지만 끝나지 않았다 개월후 리플 보러오겠다
12364,2003-12-16,2003,아햏햏 기네스북 올라가길 바 라오
12365,2003-12-17,2003,매일 씩 찍고 간다
12366,2003-12-17,2003,훌깡 생각나서 또 왔다 감
12367,2003-12-17,2003,NAME 디씨 위력 이란 대단하오 기네스북 올라가길 비오 근데 쿠키 어찌 되었소
12368,2003-12-17,2003,개갤 토비 쿠키 했 따 
12369,2003-12-17,2003,ww 서울 블루스
12370,2003-12-17,2003,에이 신발 콤 푸 타 따운 될 뻔 했자 누
12371,2003-12-17,2003,윤좋대 하하 읽었다
12372,2003-12-17,2003,이런 열 여덟 시험 끝난 기념 리플 달 봤 심 by 이런 열 여덟
12373,2003-12-18,2003,천사장 성지순례 소 햏 기억 해주시오 성지
12374,2003-12-18,2003,최지훈 싸랑 누굴까 나존 하루 되시오
12375,2003-12-18,2003,지식인 음 갤 만세 내일 논산훈련소 입대 합니다 마지막 성지순례 다녀갑니다
12376,2003-12-18,2003,뷁기뷁기 비닐 케이스 본체 종이컵 삽니다 올 배 송료 그 쪽 부담 하시구요
12377,2003-12-18,2003,미풍 아이 그 말로 듯던 네이버 쿠키닷컴 싸이트 검색 했다는 쀍
12378,2003-12-18,2003,특급 대박 인생 성지순례 합니다 그리고 빌어먹을 주유소 시급 인상 하라 커플 멸망 촉구 하며
12379,2003-12-18,2003,thefun pm
12380,2003-12-19,2003,느시 대단하구려
12381,2003-12-19,2003,누굴까 skkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecomskkulovecom
12382,2003-12-19,2003,리안 오옷 아직 파
12383,2003-12-19,2003,오늘 표
12384,2003-12-19,2003,힘들군 컴터 따운 된줄 알았음 로딩 시간
12385,2003-12-19,2003,F 리플 함 달 보자 V
12386,2003-12-19,2003,드리 로딩 초복 사해서 한글 넣는데 비슷하게 걸리 고글 자수 낱말 줄 원고지 장 분량
12387,2003-12-19,2003,아햏햏 리플 장난 아닌데
12388,2003-12-19,2003,드디어 리플 달 볼 있게 되었소 진아 사랑
12389,2003-12-20,2003,맹훈 순례
12390,2003-12-20,2003,도로 쥐 순례 했소 이채 돈 마니 따
12391,2003-12-20,2003,인텔 과의 성전 이기길 바라며 또 리플 달 가리다 쿠키닷컴 영령 이여 힘 주소
12392,2003-12-20,2003,갱제 KINTEL 과의 성전 앞서 성전 들렀다 가오 쿠키닷컴 이여 힘
12393,2003-12-20,2003,흐미 컴터 다운 된줄 라소 이나 걸리오 즈 금도 버벅대오 참으로 순례 힘드오
12394,2003-12-20,2003,휘빠 성지순례 째
12395,2003-12-20,2003,nas 디씨 무한 발전 KINTEL 즐 성지순례
12396,2003-12-20,2003,breenpark 지다려 보시오
12397,2003-12-21,2003,빡돌 그때 뭐 했는지
12398,2003-12-21,2003,알콜 팩토리 성지순례 다녀가오
12399,2003-12-21,2003,가빠 센치 성지순례 토익 봤 당분 초걸렷소
12400,2003-12-21,2003,잇힝 성지 드러오기 너무 힘들구려
12401,2003-12-21,2003,인텔 KIN
12402,2003-12-21,2003,레벨 업 PC 방 알바 ᕛ 사장햏 리셋 압박 참고 견디고 이겼소 그리고 리플 겨우 쌔우오 이미 늦은 예기 지만 쿠키 명복 빌겠 쏘
12403,2003-12-21,2003,점심 햏살 순례 탐방
12404,2003-12-22,2003,너 키스 햐
12405,2003-12-22,2003,지 너 진아 사랑
12406,2003-12-22,2003,jude 쿠키닷컴 팔렷는 상품 처분 경로 공개 하라 공개 하라
12407,2003-12-22,2003,jude 칭구 읽었소
12408,2003-12-22,2003,걸다 읽었다 그런데 말고도 쓰는 사람 많다니 KIN
12409,2003-12-22,2003,pc 알바 습관성 클릭 되겠 쏘 컴업글 젤 먼저 접속 해보겠 쏘 로딩 얼마나 될지 압박 심하오
12410,2003-12-22,2003,기보 햏 밀 갤에서 잠시 들림 성지순례
12411,2003-12-22,2003,밥 방울 어쩌다가 들어왔는데 대단하네요 성지순례 동참
12412,2003-12-22,2003,아하하 성지순례 또다시 왔구려 그런데 곳 최고 성지 인게요 다른 성지 없단 말 이여
12413,2003-12-22,2003,금방 뜨던데
12414,2003-12-23,2003,오오오오 읽었다니 대단하오 읽을거리 줄 추가 하는 바이오
12415,2003-12-24,2003,놀자 흠 만의 성지 순례 햏자 가열 찬 수행 아멘 타 불
12416,2003-12-25,2003,ddidd 근데 요즘 장터 올라나요 구입 싶은데
12417,2003-12-25,2003,탁 동미 사랑 해
12418,2003-12-25,2003,파라 언 냐 성지순례 기념 곡
12419,2003-12-25,2003,유후 성지순례 하지 않는것은 쿠키닷컴 죽이는 일이 라며
12420,2003-12-25,2003,헉 아직 살아있군 부터 시작 하여 어언 년말 대략 째 대단 성지순례 기념
12421,2003-12-25,2003,또다른 아직 달리 있구만 이지
12422,2003-12-25,2003,mui ERROR
12423,2003-12-25,2003,탁 정진 사랑 컴 딸리면 들어오기도 힘들군
12424,2003-12-25,2003,우울 햏 다운 되는줄 알았소
12425,2003-12-26,2003,미생물 이미 흙 되어 버렸을 쿠키닷컴 추모
12426,2003-12-26,2003,orkean 메리크리스마스
12427,2003-12-26,2003,근 하신 대략 방법 당하지 안는 한해 되었으면 하오
12428,2003-12-26,2003,대략 KIN
12429,2003-12-26,2003,언줴 계속 되는거요 리플
12430,2003-12-26,2003,후진 메리 크리스마스
12431,2003-12-26,2003,마하리쉬 메리 크리슈나 하레 크리슈나
12432,2003-12-26,2003,where 마지막 장식 한다 우헤헤헤 셀 겔 만세 
12433,2003-12-26,2003,대구 얼마 쯤 협의 되고 있소 던 쫌 있는데
12434,2003-12-26,2003,KIN 뷁 즐
12435,2003-12-26,2003,아싸 쿠나 미칠듯 스피드 대략
12436,2003-12-26,2003,기네스북 언제 오르는거요 이글 보다 리플 만은 존재 단말
12437,2003-12-27,2003,그리운 혜진 컴퓨터 다운 되는줄 알았소 성지순례 길이 험란 하지만 좆 치안 타가 타
12438,2003-12-27,2003,대설 다읽은햏 있소 너무 길구려 요점 추려서 줄 쌔 우시오
12439,2003-12-27,2003,순교자 성지순례 길이 험란 하지만 좆 타가 타 관세 움 보쌈
12440,2003-12-27,2003,죽대 왕 크리 마스 다음 날 성지순례 도장 왕빵
12441,2003-12-27,2003,막플 영광 소햏 드디어 막플 영광 먹었소 가문 영광
12442,2003-12-27,2003,팬더 대나무 추가 금 교환 원합니다 연락 주세요
12443,2003-12-27,2003,배드 신 말 존 니 많네
12444,2003-12-27,2003,윤주 남친 윤주 사랑
12445,2003-12-28,2003,지훈 성지순례 해야지 작살
12446,2003-12-28,2003,마지막 이런 성지순례 하느라 겨울방학 갔오
12447,2003-12-28,2003,마리 울 컴 다운 시킨 쿠키닷컴 서야 봅니다
12448,2003-12-28,2003,akdldk 역사 남고 싶다오
12449,2003-12-28,2003,다이트 성지순례 구려
12450,2003-12-28,2003,아직 리플 달리는구나 다녀감
12451,2003-12-28,2003,히힛 멋진다
12452,2003-12-28,2003,대략 리플 진행중
12453,2003-12-29,2003,죄송합니다 트래픽 문제 리플 달기 받지 않습니다
12454,2003-12-29,2003,오늘 성지순례
12455,2003-12-29,2003,이준호 줄 남기고 가오 꼴찌 밑 으로는 반사
12456,2003-12-29,2003,Simon whats up
12457,2003-12-29,2003,아사 라네 진정한 꼴등 이고 싶소
12458,2003-12-29,2003,꼴띠
12459,2003-12-29,2003,그럴수는 없지
12460,2003-12-29,2003,울 컴터 펜 가인 데페 이지 열리는데 걸리오
12461,2003-12-30,2003,후훗 펜 인디 만에 떳소
12462,2003-12-30,2003,델몬팅 무려 세번 도전 접속 보고 갑 니
12463,2003-12-30,2003,어이 없군
12464,2003-12-30,2003,메모리 부족 떳소 게시판 여는데 기네스북 감 곳 흔적 남기게 되어 영광 뿐이오
12465,2003-12-31,2003,헐 기네스북 올리시오
12466,2003-12-31,2003,aa 기네스북 올려요
12467,2003-12-31,2003,오늘 월일 시간 남았네요 리플 계속 된다
12468,2003-12-31,2003,성지순례 하고 가오 검색 보니 아주 많 쿠려 그저 예전 올렸던 리플 찾고 싶었을 뿐 인데 여러 클릭 하여야 했소 근데 햏 요새 어떻게 지내시오
12469,2004-01-01,2004,타카 오카 소우 스케 츠 마부 키사 토시 먀 모 토카 즈 키
12470,2004-01-01,2004,껀 이야 소문 듣고 왔드 허구 역사 현장 출근 도장 찍고 내년 이맘때 또 와야겠다
12471,2004-01-01,2004,오랜 들렸소 여전히 지내오 보고싶소
12472,2004-01-01,2004,대략 성지순례 레 왔 다가오 대단하구려
12473,2004-01-01,2004,재햏길 오늘 두번째 성지순례 초햏길 보다 리플 는듯 리플 달성
12474,2004-01-01,2004,참나 성지순례 라고는 대략 읽고 나서 경남 하동 다녀온 외 에는 없는소 햏 종교 없다오 디시 초보 햏자 대략 디시 처음 들어왔을 때 곳 와서 인사 해야 한다는 몰랐소 뒤늦게 들어와서 인사 하려니 미안 스럽 소자 뒤 하고 새로 맞는 에는 디시 햏자 모두 에게 희망 있는 미래 되 기를 기원 킨텔 킨 사이드 문제 원만하게 해결 되 기를 기대하고 그리고 찌질 제발 찌질 스런 악플 자제 하시오 시간 지나면 새 날 눈누난나
12475,2004-01-01,2004,연구실 힘든 이었소 너무나도 힘든 시간 있으면 모두 건강하구 소원 성취 이루는 한해 되길 빌겠소
12476,2004-01-01,2004,이상하오 새로 리플 없구려
12477,2004-01-01,2004,뷁곰 하고도 딱 시간 지났소 새해 복 많이 받으시구려
12478,2004-01-01,2004,홈런 볼 잊지말고 리플 정진 하시길 바 라오
12479,2004-01-02,2004,아윌비뷁 꼴뜽이
12480,2004-01-02,2004,임현정 수환 수환 오빠 살 앙해 살 앙해 새해 에는 이쁜 살 앙 만들쟈
12481,2004-01-02,2004,에도 우리 함 신기록 쎄워 봅시다 정진 하시요
12482,2004-01-02,2004,등수 놀이 계속 된다
12483,2004-01-03,2004,파란 닭발 절취 선
12484,2004-01-03,2004,빨간 닭발 사람 태어났다 그 빵 먹다 목 막혀 죽었다
12485,2004-01-03,2004,젠장 볼려다 고물 컴터 다운 될 뻔 했네
12486,2004-01-03,2004,환 정남 사랑 한다 새해 이쁜 사랑 만들자 성지 우리 자취 남긴다
12487,2004-01-03,2004,곽아름 당신 보고 싶습니다
12488,2004-01-03,2004,대단합니다 디씨 알려면 쿠키닷컴 봐야 한다는 말 아무 한적 없지만 어쨌든 성지순례 합니다
12489,2004-01-03,2004,복숭아 올해 군대 갑니다 카투사
12490,2004-01-03,2004,쀍햏 성지순례 보고 말겠소
12491,2004-01-04,2004,갑 돌이 성지 흥 여긴 성지 아냐 잡초 그득한 황무지 뿐 아니란 말 꼼디 꼼 디씨 꼼싸락 빡
12492,2004-01-04,2004,러쉬 방 갑소 그 유명한 리플 기네스 도전 보시오
12493,2004-01-04,2004,Window Boy 대단하오 리플 약 일만이천 넘는구려 칭찬 할만 오
12494,2004-01-04,2004,라이미 작년 반 팔로 와서 적구 파카 입네 갑시다 쭉
12495,2004-01-04,2004,뉘 마지막 당 움 헤헤 헤헤 헤
12496,2004-01-04,2004,옹알 한테 파시오 글구 새해 복도 많이 받으시오
12497,2004-01-05,2004,소 유 이번 가이드북 대박나길 부 팔려라
12498,2004-01-05,2004,아싸 성지순례 성공
12499,2004-01-05,2004,Duncan 햏자 속독 깨우쳤지만 읽는데 넘겼소 참으로 엄청나다 성지순례 완료
12500,2004-01-05,2004,지나가던 리플 무슨 년도 부터 달리오 멋지구려
