,닉네임,댓글,날짜
2007,ㅇㅇ(61.253),아니 시발 ㅋㅋㅋㅋㅋ 이게 기사거리야?,2021.10.30 10:48:52
2009,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 10:50:48
2095,ㅇㅇ(182.222),열등감 ㅋ 남이사 알아서할 일에 평일 새벽4시에 효율처따지고 있네 ㅋ댓글쓸 시간에 잠이나  - dc App,2021.10.30 10:53:21
2010,ㅇㅇ(211.246),이거보고 이재명 찍는다 ㄹㅇ,2021.10.30 10:56:43
2002,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:05:42
2000,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:05:51
1997,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:06:00
1977,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:06:14
2170,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:06:25
2167,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:06:35
2011,무메이 ,베베꼬인놈들 존@나 많네 돈이나 벌고 지랄을 해라  - dc App,2021.10.30 11:10:33
2012,ㅇㅇ(77.111),한명이 그러는거임https://alltimelegend.net/yagall/270166걔가 인증한거 념글가서 박제됨,2021.10.30 11:11:45
2115,ㅇㅇ(58.142),ㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ,2021.10.30 11:13:04
2013,ㅇㅇ(58.142),하 ㅅㅂ .. 퐁퐁이 누나 !!!!! 씨발,2021.10.30 11:13:27
2014,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:14:17
2015,ㅇㅇ(58.142),사이트는 뭐임,2021.10.30 11:15:19
2016,ㅇㅇ(77.111),개념글 저장소,2021.10.30 11:16:25
2017,ㅇㅇ(125.181),30은 너무적은듯,2021.10.30 11:21:58
2018,ㄹㅇㅋㅋ(116.40),아 원래댓글안쓰는데 ㅅㅂ 존나게 부럽습니다 행쇼!!!!!!,2021.10.30 11:24:10
2019,ㅇㅇ(39.116),와이프한테 120준다 아침 편의점 김밥으로 때우는데 한번 뒤엎어야겠다 씨발련,2021.10.30 11:29:07
2116,ㅇㅇ(221.161),디시콘 보기,2021.10.30 11:36:43
2021,ㅇㅇ(58.230),부럽다.. 팔자 좋구나! 분명 전생의 좋은인연일것같다.. 잘되길 바래 나도 행복하게 살고싶다,2021.10.30 11:36:50
2122,ㅇㅇ(221.161),민주,2021.10.30 11:37:05
2020,ㅇㅇ(221.161),디시콘 보기,2021.10.30 11:39:00
2022,ㅇㅇ(180.70),좋은 학교 나오고 좋은 직장 가진 잘난 여자가 도태남 데려다가 설거지 해줬네 퐁퐁녀 그자체네...,2021.10.30 11:40:35
2024,ㅇㅇ(211.36),실제로 일본에서 생활비 3만엔 가정폭력으로 판결난 사례도 있더라 그냥 그렇다고ㅋㅋㅋㅋㅋ,2021.10.30 11:49:47
2025,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:52:06
2023,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:52:15
2026,아기고2 ,주민번호 뒷자리가 6 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ주작임 아무튼 주작임,2021.10.30 11:53:51
2028,ㅇㅇ(1.229),와이프 설거지당했노 ㅠ 용돈 30도아니고 생활비 30 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.30 11:57:53
2029,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:58:14
2030,ㅇㅇ(77.111),샨테야 한국vpn좀 늘려라,2021.10.30 11:58:34
2031,value ,이건 진짜 부인이 존나 불쌍하노ㅋㅋ,2021.10.30 11:59:03
2033,ㅇㅇ(182.211),와이프가 불쌍하다,2021.10.30 11:59:37
2032,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:59:49
2034,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 11:59:58
2035,옌묭 ,ㄷㄷ 대단하네  - dc App,2021.10.30 12:05:08
2036,180만원 ,설거지 역전 세계 ㄷㄷㄷㄷ,2021.10.30 12:06:35
2038,ㅇㅇ(211.36),역설거지물 ㄷㄷㄷ,2021.10.30 12:07:58
2040,ㅇㅇ(223.39),나도 30만원만 갖다줘도 밥차려주고 살림해주는 남자랑 결혼하고싶네 게이 부럽노,2021.10.30 12:08:50
2142,ㅇㅇ(112.167),인증없으면 뭐다? ㅇㅈㄹ하는 디시수준땜에,2021.10.30 12:10:10
2042,ㅇㅇ(106.102),지린다 진짜로...,2021.10.30 12:10:34
2037,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 12:14:57
2039,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 12:15:07
2041,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 12:15:16
2096,ㅇㅇ(223.38),아니 ㄹㅇ 생각해봐 2시간이면 메이플 메소팔아서 애호박사도 이득임  - dc App,2021.10.30 12:15:26
2043,ㅇㅇ ,존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ 존나 부럽네 ㅅㅂ,2021.10.30 12:16:44
2044,ㅇㅇ(221.145),궁상도 적당히 떨어라 그지새꺄,2021.10.30 12:21:06
2045,ㅇㅇ(77.111),여기서 아이피 돌리며 발작중인 한국여자 야갤 인증나이가 예상이되는데 96년생이라고 ㅠhttps://alltimelegend.net/yagall/270166,2021.10.30 12:25:14
2046,ㅇㅇ(77.111),샨테,2021.10.30 12:25:24
2047,근첩비틱사절 ,디시콘 보기,2021.10.30 12:25:32
2048,ㅇㅇ ,한남이랑 일녀랑 결혼하면 성은 어떻게 되는 거임?,2021.10.30 12:34:24
2049,ㅇㅇ(116.46),도대체 장 볼때 어떻게 하면 저 금액이 나오는지 따라다녀보고싶다 그리고 30만원으로 저게 가능한거면 부인 용돈이라도 좀 올려줘라ㅜ,2021.10.30 12:39:56
2050,ㅇㅇ(77.111),https://alltimelegend.net/yagall/270166어이피 돌려가며 일본여자에 발작하는 한국여자 인증,2021.10.30 12:41:19
2051,ㅇㅇ(77.111),정말 궁금하면 유튜브에 식비만 쳐도 나오는걸 모르진 않죠 정신병자년님,2021.10.30 12:41:51
2053,ㅇㅇ(175.198),식사하는데 식탁에 참이슬 ㅋㅋㅋㅋㅋㅋㅋ 존나 기안내나네. 월100만원도 못벌듯,2021.10.30 12:44:56
2148,ㅇㅇ(121.178),병신 새끼야 아껴서 더 잘살게 되야지 마누라가 노래방 도우미냐 좆병신 새끼야? 생각하는 수준 씨발,2021.10.30 12:46:32
2054,ㅇㅇ(223.38),와이프가 설거지 당했네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.30 12:46:34
2055,ㅇㅇ(223.38),대기업 다니느 땅재벌 집안 아가씨가 월200충 때문에 회사도 그만두고 이세계 직업 맛보고있노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.30 12:48:04
2056,ㅇㅇ(119.197),이건 니가 주부해야하는거 아니냐? 경제력으로 봤을때 그냥 이해가 안가서 물어봄,2021.10.30 12:48:34
2052,ㅇㅇ(118.235),77.111 애미애비없는 방구석 찐따새끼 복붙하는것도 정성이다 ㅋㅋㅋㅋㅋㅋ,2021.10.30 12:50:08
2057,ㅇㅇ(121.160),왜이리 악플이많냐 ㅋㅋ 진짜 부들거리는거 다 한녀들임? 무튼 부럽다 행복하게 잘 살아라!,2021.10.30 12:52:23
2004,갤러미 ,디시콘 보기,2021.10.30 12:52:30
2058,ㅇㅇ(39.7),자기들이 잘살고 뿌듯해 하는데 다들 난라 났네ㅋㅋ,2021.10.30 12:57:32
2062,ㅇㅇ(223.62),한국에서 태어난 어느누가봐도 적을30만원으로도 퐁퐁이들 전업 와이프보다 일본 맞벌이 아내가 내조 잘한다는게 중점인데 30만원 빼액거리는 애들은 대체 지능이 얼마나 낮은거임,2021.10.30 12:59:34
2063,ㅇㅇ(180.70),설거지를 설거지라고 하지ㅋㅋㅋㅋㅋㅋ 갓일녀퐁퐁녀가 데려가서 설거지 해준 인생 부럽다는게 왜 악플??,2021.10.30 13:05:02
2064,뚞배기 ,대한독립 만세,2021.10.30 13:05:32
2065,ㅇㅇ(211.36),200충이 스시녀한테 설거지 당해서 부러운 도태남들 퐁퐁남들의 질투가 여기까지 느껴지네 빨리 너희도 코딩  배우고 일본어 배워라,2021.10.30 13:11:12
2066,ㅇㅇ(77.111),샨테야 적어도 티는 내지마라 지능 낮아 보이니까,2021.10.30 13:11:48
2069,NDK ,ㅜㅜ,2021.10.30 13:13:44
2070,ㅇㅇ(221.149),일본은 식재료가 싸서 저게 가능 근데  한국에서 저렇게하라면 1.5배 더든다. 즉 45만원,2021.10.30 13:28:41
2071,ㅇㅇ(77.111),샨테일본과 일본여성은 누구보다 욕하지만일본남자와 애정카톡은 잃지 못하는 분https://m.dcinside.com/board/baseball_new10/9013677https://alltimelegend.net/yagall/270166 개념글 삭제된거 박제 사이트샨테 옛날 닉 인증 교차검증함 40대로보임한국여자 반일=일본여성에 대한 열등감,2021.10.30 13:29:31
2072,ㅇㅇ(39.7),ㅋㅋㅋ니가 주부해야하는거아니노 와이프가 설거지 당했네ㄷㄷ,2021.10.30 13:33:47
2073,ㅇㅇ(211.211),아 시발 존나 부럽네 하 시발,2021.10.30 13:37:05
1875,ㅇㅇ(211.211),와이프가 진심 보살이다!!!,2021.10.30 13:39:23
1876,ㅇㅇ(58.238),왜 성공해놓고 야갤하고 자빠짐,2021.10.30 13:41:40
1877,ㅇㅇ(125.142),진짜 개 부럽다 유튜브에 한일 커플보면 다 여자들이 고 학력자인데 주부 하더라 뭔가 그런 게 있나 봄 근데 ㅈㄴ부럽노 씨발 ... 시발 ...,2021.10.30 13:42:55
1879,ㅇㅇ(223.62),아내가 퐁퐁단 해줘서 부럽다는게 왜 악플이냐?,2021.10.30 13:43:23
2368,멋진병신 ,p  - dc App,2021.10.30 13:44:14
1878,ㅇㅇ(211.36),걔네도 30받는대?,2021.10.30 13:44:36
1880,ㅇㅇ(210.57),둘 다 멍청이냐. 와이프가 와세다ㅜ출신에 지가 지잡대면 와세다가 일하고 지잡대가 주부해야지  훨 합리적이지  ㅂㅅ이노,2021.10.30 13:44:48
1883,ㅇㅇ(223.62),애키우면 200으로 교육 잘시키고 못산다 잘생각해라 지금이라도 대기업이 낫다 야붕아,2021.10.30 13:45:00
1884,ㅇㅇ(223.62),아니 월 200이 주부해야 잘살지 개아깝네 돈을 날려버리네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갓일녀가 돈벌고 니가 주부했으면 30만원갖고 2시간동안 애호박 하나 사러다니는짓 안해도 된다;; 가족 품 안팔아도 되는걸.... 행복하다니 더이상 말은 않겠다만 돈 더 벌고 편하게 살 수 있는 기회를 놓쳐서 아깝네 ㄹㅇ,2021.10.30 13:47:12
1885,ㅇㅇ(218.239),하... 시발 이재명..,2021.10.30 13:48:32
1886,ㅇㅇ(210.183),스시녀 : 남편 존중과 감사함이 가득하고 주부일이 당연하다고 생각한녀 : 남편 게임기 욕조에 담그는게 자랑이고 경제권은 당연히 지들이 가져야한다고 생각 심지어 집밥하기 싫어 삼식이 단어만듦,2021.10.30 13:49:04
1887,ㅇㅇ(116.47),"남편 취미생활도못하게 게임기 팔아버리거나 물에 담궈버리고 자유시간 2시간 준게  자랑인줄아는 페미련들 몰려왔네 ㅋㅋㅋㅋㅋㅋ 남편이 신안노예,애완동물이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2021.10.30 13:53:58
2067,ㅇㅇ(116.47),진짜 부럽다고하는게 왜 질투냐? 니들 p싸개식 머리속에선 질투겠지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.30 13:54:53
1890,ㅇㅇ(223.62),안 이쁘겠지  - dc App,2021.10.30 13:55:27
1891,ㅇㅇ(116.34),담배 끊었는데 지금 사러간다  - dc App,2021.10.30 14:02:41
1892,ㅇㅇ(118.37),정답은 이재명이다..,2021.10.30 14:05:11
1893,ㅇㅇ(118.235),애호박 사려고 2시간 마트 배회ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남녀 입장 바꿔도 한심하다,2021.10.30 14:11:37
1894,ㅇㅇ(118.235),본인들이 좋아서 그렇다는데 감놔라 배놔라 하는 댓글 많네  - dc App,2021.10.30 14:21:10
1888,ㅇㅇ(211.36),부인이 노옌건 괜찮고?,2021.10.30 14:23:16
1895,이세계고닉 ,이거 아내가 역설거지 아니냐ㅋㅋㅋ,2021.10.30 14:24:25
1881,이세계고닉 ,ㄹㅇㅋㅋㅋ,2021.10.30 14:24:58
1889,ㅇㅇ(77.111),남편은 노냐? 으 40처먹었으면 그냥 도태되지 일본여자 만난다고 발작하네,2021.10.30 14:35:24
1898,ㅇㅇ(77.111),글쓴아 통피 싹다 고소해라 sk로 쓴건 다 됨,2021.10.30 14:37:53
1899,ㅇㅇ(211.176),결혼했는데 존댓말 쓰는 거 좆병신같음 하지만 별개로 개추는 준다,2021.10.30 14:47:33
1900,ㅇㅇ(14.50),예쁘게 사랑하는것같아서 보기좋다 행복해라,2021.10.30 14:50:08
2059,ㅇㅇ(58.140),애호박 몇백원 아끼려고 2시간 걸어다니는 대기업급여 최저시급 몇배였을 고급인력 시급은 시발아ㅠ,2021.10.30 14:51:55
1901,ㅇㅇ(27.160),설거지 하는건 자랑 아니지만 당하는건 자랑 맞지 개추준다,2021.10.30 14:52:43
1902,ㅇㅇ(58.141),이건 와이프가 설거지한거 아니야? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.30 14:53:10
1903,ㅇㅇ(221.142),댓글 열등감 폭발하는거 개웃기네 ㅋㅋㅋ,2021.10.30 14:54:11
1907,ㅇㅇ(125.133),한녀들과 퐁퐁이들의 열등감ㅋㅋㅋ 댓글수봐라,2021.10.30 14:55:17
1904,ㅇㅇ(27.160),열폭은 나보다 잘난 사람한테 하는 거 아니야? 니는 저것도 못 먹고 사냐?,2021.10.30 14:55:32
1905,ㅇㅇ(77.111),ㄴ 샨ㅌ,2021.10.30 14:58:45
1908,ㅇㅇ(218.155),이거보고 다 같이 ㅈ되자고 ㅇㅈㅁ ㅃㅇㄷ,2021.10.30 15:04:54
1909,ㅇㅇ(211.250),もやし生活じゃん,2021.10.30 15:08:07
1910,ㅇㅇ(223.38),올해 한국의 최저시급은 8720원. 애호박건을 봐선 평소 다른 장볼때도 하루 생활비가 만원정도니까 최대 5000원정도 아끼겠다고 몇시간을 매일 돌아다닐텐데. 식재료 싼곳이 어딘지 대충 파악되면 아내 능력도 충분히 되니까 맞벌이해라. 아무리봐도 그게 더 효율이 좋다.,2021.10.30 15:14:29
1912,ㅇ(211.49),잘 봤어~,2021.10.30 15:14:46
1911,ㅇㅇ(223.62),돈모으려는 목적으로 졸라매는게 아니라면 아내용돈명목으로라도 10만원씩은 따로 줘라..남편도 사고싶은거 있을때마다 매번 아내허락받고 사야하면 그것도 고통인데.,2021.10.30 15:18:52
1913,ㅇㅇ(220.127),진짜 개부럽다 씨이이이발....,2021.10.30 15:19:04
2027,ㅇㅇ(221.146),"외국인은 5,6임",2021.10.30 15:20:31
1914,ㅇㅇ(220.127),댓글 졸라많은거 보니 열등감 많은 여자들 몰려왔나보네,2021.10.30 15:20:59
1915,ㅇㅇ(223.39),딱히 취미도 없이 공부하고 대기업에서 구르면서 1억 가까이 모았으면 저 생활이 힐링으로 느껴질 수 있지,2021.10.30 15:22:05
1906,ㅇㅇ(77.111),40처먹은 고졸 방구석 인방 중독자 한국년이 와세다 출신 20대 한국여성보다 낫다?ㅋㅋㅋㅋㅋ,2021.10.30 15:23:18
1916,ㅇㅇ(77.111),한국년들이 이악물고 불행해라 가스라이팅중임 ㅋㅋㅋ,2021.10.30 15:24:04
1917,ㅇㅇ(223.33),설거지남들도 행복하다는 사람들도 많은데도 제3자들이 비웃잖아 근데. 여기서 설거지당한 일녀 비웃는 사람 단 한명도 없다.,2021.10.30 15:30:43
1922,ㅇㅇ(182.251),젊었을때 일남들에게 돈 많이 썼을텐데 이제 절약 할때됐지 ㅎ,2021.10.30 15:33:08
1918,ㅇㅇ(223.39),사실 상황이 다름. 설거지남이라는 말에는 남자가 결혼할 능력을 갖출 때쯤 되니 다른 데서 놀만큼 논 여자들이 스스로를 싼 값에 처분한다는 뉘앙스가 있는데 이 글은 그냥 스펙 격차가 큰 커플 얘기일 뿐이지. 어느 쪽이든 본인들만 행복하면 될 일,2021.10.30 15:36:32
1919,ㅇㅇ(223.62),사실 지잡이면 의미는 다르지만 논건 맞..설거지당하고도 붙잡혀사는 남자들을 생각해본다면 역설거지라고 봐도 무방하다고 본다. 퐁퐁부인들이 본인이 꿇린다고 스스로 굽히고 사는거 봤냐?,2021.10.30 15:43:27
1924,ㅇㅇ(211.209),캬 역시 일본여자인가... 성공하셨네,2021.10.30 15:44:40
1925,ㅇㅇ(199.249),남자들은 분해하면서 부러워할지언정 악담은 안 퍼붓는데 피싸개년들은 거품 물고 악플 달고 있노 ㅋㅋ 이게 한녀 김치년들의 인성 평균이고 민낯이다.,2021.10.30 15:48:01
1926,ㅇㅇ(77.111),놀랍게도 대부분 40대 전라도 한국여자 한명이 다중이짓하는거임,2021.10.30 15:49:11
1920,ㅇㅇ(223.39),"남녀를 떠나 설거지론이 저격하는 사고방식을 갖고 결혼하는 집단과 그냥 과거가 있을 뿐인 집단을 싸잡지 않아야 한다고 보고, 싸잡아서 멸칭을 붙이는 쪽이 지성이 없는 것이며, 이 글은 일본인 아내 본인 얘기를 들어봐야 진실을 알 수 있겠으나 일단 내용만 봐서는 그저 좀 특이한 잉꼬부부로 보인다. 야갤에 올라와있다는 게 쎄하긴 하지만;;",2021.10.30 15:52:41
1930,ㅇㅇ(115.139),퐁퐁이들 존나빡치겟노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.30 15:53:09
1931,풍운애가 ,185 ㄷㄷ  - dc App,2021.10.30 15:57:18
